cliente_id,ano_mes,diasConse,login_flag,churn_flag,risco,perfil
1841,2025-10,0.0,13,0,Estado de alerta,gradual
1841,2025-11,0.0,16,0,Estado de alerta,gradual
1841,2025-12,0.0,17,0,Estado de alerta,gradual
1841,2026-01,0.0,14,0,Estado de alerta,gradual
1842,2025-07,0.0,13,0,Estado de alerta,gradual
1842,2025-08,0.0,18,0,Estado de alerta,gradual
1842,2025-09,0.0,16,0,Estado de alerta,gradual
1842,2025-10,0.0,15,0,Estado de alerta,gradual
1842,2025-11,0.0,11,0,Estado de alerta,gradual
1842,2025-12,0.0,14,0,Estado de alerta,gradual
1842,2026-01,0.0,15,0,Estado de alerta,gradual
1843,2025-07,0.0,14,0,Estado de alerta,gradual
1843,2025-08,0.0,16,0,Estado de alerta,gradual
1843,2025-09,0.0,16,0,Estado de alerta,gradual
1843,2025-10,0.0,13,0,Estado de alerta,gradual
1843,2025-11,0.0,18,0,Estado de alerta,gradual
1843,2025-12,0.0,13,0,Estado de alerta,gradual
1843,2026-01,0.0,16,0,Estado de alerta,gradual
1844,2025-07,0.0,1,0,Estado de alerta,chronic
1844,2025-08,0.0,1,0,Estado de alerta,chronic
1844,2025-09,0.0,1,0,Estado de alerta,chronic
1844,2025-10,0.0,3,0,Estado de alerta,chronic
1844,2025-11,0.0,2,0,Estado de alerta,chronic
1844,2025-12,0.0,3,0,Estado de alerta,chronic
1844,2026-01,0.0,2,0,Estado de alerta,chronic
1845,2025-07,0.0,3,0,Estado de alerta,chronic
1845,2025-08,0.0,2,0,Estado de alerta,chronic
1845,2025-09,0.0,2,0,Estado de alerta,chronic
1845,2025-10,0.0,3,0,Estado de alerta,chronic
1845,2025-11,0.0,2,0,Estado de alerta,chronic
1845,2025-12,0.0,1,0,Estado de alerta,chronic
1845,2026-01,0.0,2,0,Estado de alerta,chronic
1846,2025-07,0.0,7,0,Estado de alerta,weekend
1846,2025-08,0.0,5,0,Estado de alerta,weekend
1846,2025-09,0.0,6,0,Estado de alerta,weekend
1846,2025-10,0.0,5,0,Estado de alerta,weekend
1846,2025-11,0.0,7,0,Estado de alerta,weekend
1846,2025-12,0.0,4,0,Estado de alerta,weekend
1846,2026-01,0.0,3,0,Estado de alerta,weekend
1847,2025-07,0.0,18,0,Estado de alerta,heavy
1847,2025-08,0.0,16,0,Estado de alerta,heavy
1847,2025-09,0.0,15,0,Estado de alerta,heavy
1847,2025-10,0.0,16,0,Estado de alerta,heavy
1847,2025-11,0.0,20,0,Estado de alerta,heavy
1847,2025-12,0.0,17,0,Estado de alerta,heavy
1847,2026-01,0.0,18,0,Estado de alerta,heavy
1848,2025-07,0.0,4,0,Estado de alerta,weekend
1848,2025-08,0.0,5,0,Estado de alerta,weekend
1848,2025-09,0.0,5,0,Estado de alerta,weekend
1848,2025-10,0.0,4,0,Estado de alerta,weekend
1848,2025-11,0.0,4,0,Estado de alerta,weekend
1848,2025-12,0.0,7,0,Estado de alerta,weekend
1848,2026-01,0.0,3,0,Estado de alerta,weekend
1849,2025-07,0.0,2,0,Estado de alerta,chronic
1849,2025-08,0.0,2,0,Estado de alerta,chronic
1849,2025-09,0.0,1,0,Estado de alerta,chronic
1849,2025-10,0.0,2,0,Estado de alerta,chronic
1849,2025-11,0.0,1,0,Estado de alerta,chronic
1849,2025-12,0.0,2,0,Estado de alerta,chronic
1849,2026-01,0.0,2,0,Estado de alerta,chronic
1850,2025-07,0.0,2,0,Estado de alerta,chronic
1850,2025-08,0.0,2,0,Estado de alerta,chronic
1850,2025-09,0.0,2,0,Estado de alerta,chronic
1850,2025-10,0.0,2,0,Estado de alerta,chronic
1850,2025-11,0.0,2,0,Estado de alerta,chronic
1850,2025-12,0.0,2,0,Estado de alerta,chronic
1850,2026-01,0.0,3,0,Estado de alerta,chronic
1851,2025-07,0.0,4,0,Estado de alerta,weekend
1851,2025-08,0.0,5,0,Estado de alerta,weekend
1851,2025-09,0.0,4,0,Estado de alerta,weekend
1851,2025-10,0.0,6,0,Estado de alerta,weekend
1851,2025-11,0.0,5,0,Estado de alerta,weekend
1851,2025-12,0.0,5,0,Estado de alerta,weekend
1851,2026-01,0.0,4,0,Estado de alerta,weekend
1852,2025-07,0.0,2,0,Estado de alerta,chronic
1852,2025-08,0.0,2,0,Estado de alerta,chronic
1852,2025-09,0.0,2,0,Estado de alerta,chronic
1852,2025-10,0.0,2,0,Estado de alerta,chronic
1852,2025-11,0.0,2,0,Estado de alerta,chronic
1852,2025-12,0.0,2,0,Estado de alerta,chronic
1852,2026-01,0.0,2,0,Estado de alerta,chronic
1853,2025-07,0.0,2,0,Estado de alerta,chronic
1853,2025-08,0.0,2,0,Estado de alerta,chronic
1853,2025-09,0.0,1,0,Estado de alerta,chronic
1853,2025-10,0.0,2,0,Estado de alerta,chronic
1853,2025-11,0.0,2,0,Estado de alerta,chronic
1853,2025-12,0.0,2,0,Estado de alerta,chronic
1853,2026-01,0.0,2,0,Estado de alerta,chronic
1854,2025-07,0.0,2,0,Estado de alerta,chronic
1854,2025-08,0.0,2,0,Estado de alerta,chronic
1854,2025-09,0.0,3,0,Estado de alerta,chronic
1854,2025-10,0.0,1,0,Estado de alerta,chronic
1854,2025-11,0.0,1,0,Estado de alerta,chronic
1854,2025-12,0.0,2,0,Estado de alerta,chronic
1854,2026-01,0.0,2,0,Estado de alerta,chronic
1855,2025-07,0.0,2,0,Estado de alerta,chronic
1855,2025-08,0.0,2,0,Estado de alerta,chronic
1855,2025-09,0.0,3,0,Estado de alerta,chronic
1855,2025-10,0.0,2,0,Estado de alerta,chronic
1855,2025-11,0.0,2,0,Estado de alerta,chronic
1855,2025-12,0.0,2,0,Estado de alerta,chronic
1855,2026-01,0.0,2,0,Estado de alerta,chronic
1856,2025-07,0.0,4,0,Estado de alerta,weekend
1856,2025-08,0.0,4,0,Estado de alerta,weekend
1856,2025-09,0.0,5,0,Estado de alerta,weekend
1856,2025-10,0.0,3,0,Estado de alerta,weekend
1856,2025-11,0.0,5,0,Estado de alerta,weekend
1856,2025-12,0.0,4,0,Estado de alerta,weekend
1856,2026-01,0.0,5,0,Estado de alerta,weekend
1857,2025-07,0.0,2,0,Estado de alerta,chronic
1857,2025-08,0.0,2,0,Estado de alerta,chronic
1857,2025-09,0.0,2,0,Estado de alerta,chronic
1857,2025-10,0.0,3,0,Estado de alerta,chronic
1857,2025-11,0.0,3,0,Estado de alerta,chronic
1857,2025-12,0.0,2,0,Estado de alerta,chronic
1857,2026-01,0.0,2,0,Estado de alerta,chronic
1858,2025-07,0.0,15,0,Estado de alerta,gradual
1858,2025-08,0.0,16,0,Estado de alerta,gradual
1858,2025-09,0.0,14,0,Estado de alerta,gradual
1858,2025-10,0.0,16,0,Estado de alerta,gradual
1858,2025-11,0.0,14,0,Estado de alerta,gradual
1858,2025-12,0.0,16,0,Estado de alerta,gradual
1858,2026-01,0.0,19,0,Estado de alerta,gradual
1859,2025-07,0.0,2,0,Estado de alerta,chronic
1859,2025-08,0.0,3,0,Estado de alerta,chronic
1859,2025-09,0.0,2,0,Estado de alerta,chronic
1859,2025-10,0.0,2,0,Estado de alerta,chronic
1859,2025-11,0.0,2,0,Estado de alerta,chronic
1859,2025-12,0.0,2,0,Estado de alerta,chronic
1859,2026-01,0.0,2,0,Estado de alerta,chronic
1860,2025-07,0.0,3,0,Estado de alerta,chronic
1860,2025-08,0.0,2,0,Estado de alerta,chronic
1860,2025-09,0.0,2,0,Estado de alerta,chronic
1860,2025-10,0.0,2,0,Estado de alerta,chronic
1860,2025-11,0.0,3,0,Estado de alerta,chronic
1860,2025-12,0.0,2,0,Estado de alerta,chronic
1860,2026-01,0.0,3,0,Estado de alerta,chronic
1861,2025-07,0.0,2,0,Estado de alerta,chronic
1861,2025-08,0.0,2,0,Estado de alerta,chronic
1861,2025-09,0.0,2,0,Estado de alerta,chronic
1861,2025-10,0.0,3,0,Estado de alerta,chronic
1861,2025-11,0.0,2,0,Estado de alerta,chronic
1861,2025-12,0.0,2,0,Estado de alerta,chronic
1861,2026-01,0.0,1,0,Estado de alerta,chronic
1862,2025-07,0.0,2,0,Estado de alerta,chronic
1862,2025-08,0.0,2,0,Estado de alerta,chronic
1862,2025-09,0.0,2,0,Estado de alerta,chronic
1862,2025-10,0.0,1,0,Estado de alerta,chronic
1862,2025-11,0.0,2,0,Estado de alerta,chronic
1862,2025-12,0.0,2,0,Estado de alerta,chronic
1862,2026-01,0.0,2,0,Estado de alerta,chronic
1863,2025-07,0.0,6,0,Estado de alerta,weekend
1863,2025-08,0.0,5,0,Estado de alerta,weekend
1863,2025-09,0.0,6,0,Estado de alerta,weekend
1863,2025-10,0.0,5,0,Estado de alerta,weekend
1863,2025-11,0.0,5,0,Estado de alerta,weekend
1863,2025-12,0.0,5,0,Estado de alerta,weekend
1863,2026-01,0.0,3,0,Estado de alerta,weekend
1864,2025-07,0.0,19,0,Estado de alerta,gradual
1864,2025-08,0.0,15,0,Estado de alerta,gradual
1864,2025-09,0.0,16,0,Estado de alerta,gradual
1864,2025-10,0.0,15,0,Estado de alerta,gradual
1864,2025-11,0.0,19,0,Estado de alerta,gradual
1864,2025-12,0.0,15,0,Estado de alerta,gradual
1864,2026-01,0.0,15,0,Estado de alerta,gradual
1865,2025-07,0.0,3,0,Estado de alerta,chronic
1865,2025-08,0.0,2,0,Estado de alerta,chronic
1865,2025-09,0.0,3,0,Estado de alerta,chronic
1865,2025-10,0.0,2,0,Estado de alerta,chronic
1865,2025-11,0.0,3,0,Estado de alerta,chronic
1865,2025-12,0.0,3,0,Estado de alerta,chronic
1865,2026-01,0.0,2,0,Estado de alerta,chronic
1866,2025-07,0.0,1,0,Estado de alerta,chronic
1866,2025-08,0.0,2,0,Estado de alerta,chronic
1866,2025-09,0.0,2,0,Estado de alerta,chronic
1866,2025-10,0.0,2,0,Estado de alerta,chronic
1866,2025-11,0.0,3,0,Estado de alerta,chronic
1866,2025-12,0.0,2,0,Estado de alerta,chronic
1866,2026-01,0.0,1,0,Estado de alerta,chronic
1867,2025-07,0.0,18,0,Estado de alerta,heavy
1867,2025-08,0.0,17,0,Estado de alerta,heavy
1867,2025-09,0.0,16,0,Estado de alerta,heavy
1867,2025-10,0.0,22,0,Estado de alerta,heavy
1867,2025-11,0.0,16,0,Estado de alerta,heavy
1867,2025-12,0.0,18,0,Estado de alerta,heavy
1867,2026-01,0.0,17,0,Estado de alerta,heavy
1868,2025-07,0.0,5,0,Estado de alerta,weekend
1868,2025-08,0.0,6,0,Estado de alerta,weekend
1868,2025-09,0.0,5,0,Estado de alerta,weekend
1868,2025-10,0.0,5,0,Estado de alerta,weekend
1868,2025-11,0.0,5,0,Estado de alerta,weekend
1868,2025-12,0.0,3,0,Estado de alerta,weekend
1868,2026-01,0.0,4,0,Estado de alerta,weekend
1869,2025-07,0.0,20,0,Estado de alerta,heavy
1869,2025-08,0.0,17,0,Estado de alerta,heavy
1869,2025-09,0.0,18,0,Estado de alerta,heavy
1869,2025-10,0.0,19,0,Estado de alerta,heavy
1869,2025-11,0.0,16,0,Estado de alerta,heavy
1869,2025-12,0.0,19,0,Estado de alerta,heavy
1869,2026-01,0.0,18,0,Estado de alerta,heavy
1870,2025-07,0.0,2,0,Estado de alerta,chronic
1870,2025-08,0.0,2,0,Estado de alerta,chronic
1870,2025-09,0.0,1,0,Estado de alerta,chronic
1870,2025-10,0.0,2,0,Estado de alerta,chronic
1870,2025-11,0.0,1,0,Estado de alerta,chronic
1870,2025-12,0.0,2,0,Estado de alerta,chronic
1870,2026-01,0.0,3,0,Estado de alerta,chronic
1871,2025-07,0.0,2,0,Estado de alerta,chronic
1871,2025-08,0.0,2,0,Estado de alerta,chronic
1871,2025-09,0.0,2,0,Estado de alerta,chronic
1871,2025-10,0.0,2,0,Estado de alerta,chronic
1871,2025-11,0.0,1,0,Estado de alerta,chronic
1871,2025-12,0.0,3,0,Estado de alerta,chronic
1871,2026-01,0.0,1,0,Estado de alerta,chronic
1872,2025-07,0.0,3,0,Estado de alerta,weekend
1872,2025-08,0.0,5,0,Estado de alerta,weekend
1872,2025-09,0.0,4,0,Estado de alerta,weekend
1872,2025-10,0.0,5,0,Estado de alerta,weekend
1872,2025-11,0.0,5,0,Estado de alerta,weekend
1872,2025-12,0.0,5,0,Estado de alerta,weekend
1872,2026-01,0.0,6,0,Estado de alerta,weekend
1873,2025-07,0.0,14,0,Estado de alerta,gradual
1873,2025-08,0.0,16,0,Estado de alerta,gradual
1873,2025-09,0.0,13,0,Estado de alerta,gradual
1873,2025-10,0.0,15,0,Estado de alerta,gradual
1873,2025-11,0.0,18,0,Estado de alerta,gradual
1873,2025-12,0.0,18,0,Estado de alerta,gradual
1873,2026-01,0.0,18,0,Estado de alerta,gradual
1874,2025-07,0.0,2,0,Estado de alerta,chronic
1874,2025-08,0.0,2,0,Estado de alerta,chronic
1874,2025-09,0.0,2,0,Estado de alerta,chronic
1874,2025-10,0.0,1,0,Estado de alerta,chronic
1874,2025-11,0.0,2,0,Estado de alerta,chronic
1874,2025-12,0.0,1,0,Estado de alerta,chronic
1874,2026-01,0.0,2,0,Estado de alerta,chronic
1875,2025-07,0.0,1,0,Estado de alerta,chronic
1875,2025-08,0.0,2,0,Estado de alerta,chronic
1875,2025-09,0.0,2,0,Estado de alerta,chronic
1875,2025-10,0.0,2,0,Estado de alerta,chronic
1875,2025-11,0.0,2,0,Estado de alerta,chronic
1875,2025-12,0.0,2,0,Estado de alerta,chronic
1875,2026-01,0.0,2,0,Estado de alerta,chronic
1876,2025-07,0.0,16,0,Estado de alerta,gradual
1876,2025-08,0.0,13,0,Estado de alerta,gradual
1876,2025-09,0.0,19,0,Estado de alerta,gradual
1876,2025-10,0.0,12,0,Estado de alerta,gradual
1876,2025-11,0.0,14,0,Estado de alerta,gradual
1876,2025-12,0.0,20,0,Estado de alerta,gradual
1876,2026-01,0.0,17,0,Estado de alerta,gradual
1877,2025-07,0.0,17,0,Estado de alerta,gradual
1877,2025-08,0.0,13,0,Estado de alerta,gradual
1877,2025-09,0.0,13,0,Estado de alerta,gradual
1877,2025-10,0.0,13,0,Estado de alerta,gradual
1877,2025-11,0.0,13,0,Estado de alerta,gradual
1877,2025-12,0.0,14,0,Estado de alerta,gradual
1877,2026-01,0.0,13,0,Estado de alerta,gradual
1878,2025-07,0.0,14,0,Estado de alerta,gradual
1878,2025-08,0.0,15,0,Estado de alerta,gradual
1878,2025-09,0.0,16,0,Estado de alerta,gradual
1878,2025-10,0.0,14,0,Estado de alerta,gradual
1878,2025-11,0.0,18,0,Estado de alerta,gradual
1878,2025-12,0.0,13,0,Estado de alerta,gradual
1878,2026-01,0.0,16,0,Estado de alerta,gradual
1879,2025-07,0.0,5,0,Estado de alerta,weekend
1879,2025-08,0.0,5,0,Estado de alerta,weekend
1879,2025-09,0.0,5,0,Estado de alerta,weekend
1879,2025-10,0.0,5,0,Estado de alerta,weekend
1879,2025-11,0.0,4,0,Estado de alerta,weekend
1879,2025-12,0.0,6,0,Estado de alerta,weekend
1879,2026-01,0.0,5,0,Estado de alerta,weekend
1880,2025-07,0.0,14,0,Estado de alerta,gradual
1880,2025-08,0.0,15,0,Estado de alerta,gradual
1880,2025-09,0.0,17,0,Estado de alerta,gradual
1880,2025-10,0.0,14,0,Estado de alerta,gradual
1880,2025-11,0.0,14,0,Estado de alerta,gradual
1880,2025-12,0.0,15,0,Estado de alerta,gradual
1880,2026-01,0.0,16,0,Estado de alerta,gradual
1881,2025-07,0.0,1,0,Estado de alerta,chronic
1881,2025-08,0.0,2,0,Estado de alerta,chronic
1881,2025-09,0.0,2,0,Estado de alerta,chronic
1881,2025-10,0.0,2,0,Estado de alerta,chronic
1881,2025-11,0.0,1,0,Estado de alerta,chronic
1881,2025-12,0.0,2,0,Estado de alerta,chronic
1881,2026-01,0.0,1,0,Estado de alerta,chronic
1882,2025-07,0.0,2,0,Estado de alerta,chronic
1882,2025-08,0.0,3,0,Estado de alerta,chronic
1882,2025-09,0.0,2,0,Estado de alerta,chronic
1882,2025-10,0.0,2,0,Estado de alerta,chronic
1882,2025-11,0.0,1,0,Estado de alerta,chronic
1882,2025-12,0.0,2,0,Estado de alerta,chronic
1882,2026-01,0.0,2,0,Estado de alerta,chronic
1883,2025-07,0.0,2,0,Estado de alerta,chronic
1883,2025-08,0.0,2,0,Estado de alerta,chronic
1883,2025-09,0.0,2,0,Estado de alerta,chronic
1883,2025-10,0.0,2,0,Estado de alerta,chronic
1883,2025-11,0.0,2,0,Estado de alerta,chronic
1883,2025-12,0.0,2,0,Estado de alerta,chronic
1883,2026-01,0.0,2,0,Estado de alerta,chronic
1884,2025-07,0.0,2,0,Estado de alerta,chronic
1884,2025-08,0.0,2,0,Estado de alerta,chronic
1884,2025-09,0.0,2,0,Estado de alerta,chronic
1884,2025-10,0.0,2,0,Estado de alerta,chronic
1884,2025-11,0.0,2,0,Estado de alerta,chronic
1884,2025-12,0.0,2,0,Estado de alerta,chronic
1884,2026-01,0.0,3,0,Estado de alerta,chronic
1885,2025-07,0.0,4,0,Estado de alerta,weekend
1885,2025-08,0.0,4,0,Estado de alerta,weekend
1885,2025-09,0.0,4,0,Estado de alerta,weekend
1885,2025-10,0.0,6,0,Estado de alerta,weekend
1885,2025-11,0.0,6,0,Estado de alerta,weekend
1885,2025-12,0.0,4,0,Estado de alerta,weekend
1885,2026-01,0.0,4,0,Estado de alerta,weekend
1886,2025-07,0.0,13,0,Estado de alerta,gradual
1886,2025-08,0.0,13,0,Estado de alerta,gradual
1886,2025-09,0.0,15,0,Estado de alerta,gradual
1886,2025-10,0.0,13,0,Estado de alerta,gradual
1886,2025-11,0.0,17,0,Estado de alerta,gradual
1886,2025-12,0.0,16,0,Estado de alerta,gradual
1886,2026-01,0.0,21,0,Estado de alerta,gradual
1887,2025-07,0.0,17,0,Estado de alerta,heavy
1887,2025-08,0.0,17,0,Estado de alerta,heavy
1887,2025-09,0.0,16,0,Estado de alerta,heavy
1887,2025-10,0.0,18,0,Estado de alerta,heavy
1887,2025-11,0.0,16,0,Estado de alerta,heavy
1887,2025-12,0.0,18,0,Estado de alerta,heavy
1887,2026-01,0.0,16,0,Estado de alerta,heavy
1888,2025-07,0.0,5,0,Estado de alerta,weekend
1888,2025-08,0.0,4,0,Estado de alerta,weekend
1888,2025-09,0.0,6,0,Estado de alerta,weekend
1888,2025-10,0.0,5,0,Estado de alerta,weekend
1888,2025-11,0.0,4,0,Estado de alerta,weekend
1888,2025-12,0.0,7,0,Estado de alerta,weekend
1888,2026-01,0.0,5,0,Estado de alerta,weekend
1889,2025-07,0.0,3,0,Estado de alerta,chronic
1889,2025-08,0.0,2,0,Estado de alerta,chronic
1889,2025-09,0.0,2,0,Estado de alerta,chronic
1889,2025-10,0.0,2,0,Estado de alerta,chronic
1889,2025-11,0.0,2,0,Estado de alerta,chronic
1889,2025-12,0.0,2,0,Estado de alerta,chronic
1889,2026-01,0.0,3,0,Estado de alerta,chronic
1890,2025-07,0.0,1,0,Estado de alerta,chronic
1890,2025-08,0.0,3,0,Estado de alerta,chronic
1890,2025-09,0.0,3,0,Estado de alerta,chronic
1890,2025-10,0.0,2,0,Estado de alerta,chronic
1890,2025-11,0.0,1,0,Estado de alerta,chronic
1890,2025-12,0.0,2,0,Estado de alerta,chronic
1890,2026-01,0.0,2,0,Estado de alerta,chronic
1891,2025-07,0.0,18,0,Estado de alerta,heavy
1891,2025-08,0.0,19,0,Estado de alerta,heavy
1891,2025-09,0.0,15,0,Estado de alerta,heavy
1891,2025-10,0.0,17,0,Estado de alerta,heavy
1891,2025-11,0.0,15,0,Estado de alerta,heavy
1891,2025-12,0.0,16,0,Estado de alerta,heavy
1891,2026-01,0.0,19,0,Estado de alerta,heavy
1892,2025-07,0.0,16,0,Estado de alerta,gradual
1892,2025-08,0.0,17,0,Estado de alerta,gradual
1892,2025-09,0.0,13,0,Estado de alerta,gradual
1892,2025-10,0.0,16,0,Estado de alerta,gradual
1892,2025-11,0.0,15,0,Estado de alerta,gradual
1892,2025-12,0.0,17,0,Estado de alerta,gradual
1892,2026-01,0.0,14,0,Estado de alerta,gradual
1893,2025-07,0.0,2,0,Estado de alerta,chronic
1893,2025-08,0.0,2,0,Estado de alerta,chronic
1893,2025-09,0.0,2,0,Estado de alerta,chronic
1893,2025-10,0.0,2,0,Estado de alerta,chronic
1893,2025-11,0.0,2,0,Estado de alerta,chronic
1893,2025-12,0.0,2,0,Estado de alerta,chronic
1893,2026-01,0.0,1,0,Estado de alerta,chronic
1894,2025-07,0.0,5,0,Estado de alerta,weekend
1894,2025-08,0.0,5,0,Estado de alerta,weekend
1894,2025-09,0.0,4,0,Estado de alerta,weekend
1894,2025-10,0.0,5,0,Estado de alerta,weekend
1894,2025-11,0.0,7,0,Estado de alerta,weekend
1894,2025-12,0.0,5,0,Estado de alerta,weekend
1894,2026-01,0.0,4,0,Estado de alerta,weekend
1895,2025-07,0.0,12,0,Estado de alerta,gradual
1895,2025-08,0.0,16,0,Estado de alerta,gradual
1895,2025-09,0.0,17,0,Estado de alerta,gradual
1895,2025-10,0.0,14,0,Estado de alerta,gradual
1895,2025-11,0.0,17,0,Estado de alerta,gradual
1895,2025-12,0.0,13,0,Estado de alerta,gradual
1895,2026-01,0.0,13,0,Estado de alerta,gradual
1896,2025-07,0.0,2,0,Estado de alerta,chronic
1896,2025-08,0.0,2,0,Estado de alerta,chronic
1896,2025-09,0.0,2,0,Estado de alerta,chronic
1896,2025-10,0.0,2,0,Estado de alerta,chronic
1896,2025-11,0.0,2,0,Estado de alerta,chronic
1896,2025-12,0.0,2,0,Estado de alerta,chronic
1896,2026-01,0.0,2,0,Estado de alerta,chronic
1897,2025-07,0.0,1,0,Estado de alerta,chronic
1897,2025-08,0.0,2,0,Estado de alerta,chronic
1897,2025-09,0.0,2,0,Estado de alerta,chronic
1897,2025-10,0.0,3,0,Estado de alerta,chronic
1897,2025-11,0.0,2,0,Estado de alerta,chronic
1897,2025-12,0.0,2,0,Estado de alerta,chronic
1897,2026-01,0.0,3,0,Estado de alerta,chronic
1898,2025-07,0.0,5,0,Estado de alerta,weekend
1898,2025-08,0.0,6,0,Estado de alerta,weekend
1898,2025-09,0.0,5,0,Estado de alerta,weekend
1898,2025-10,0.0,5,0,Estado de alerta,weekend
1898,2025-11,0.0,6,0,Estado de alerta,weekend
1898,2025-12,0.0,6,0,Estado de alerta,weekend
1898,2026-01,0.0,5,0,Estado de alerta,weekend
1899,2025-07,0.0,13,0,Estado de alerta,gradual
1899,2025-08,0.0,17,0,Estado de alerta,gradual
1899,2025-09,0.0,17,0,Estado de alerta,gradual
1899,2025-10,0.0,14,0,Estado de alerta,gradual
1899,2025-11,0.0,18,0,Estado de alerta,gradual
1899,2025-12,0.0,12,0,Estado de alerta,gradual
1899,2026-01,0.0,15,0,Estado de alerta,gradual
1900,2025-07,0.0,2,0,Estado de alerta,chronic
1900,2025-08,0.0,2,0,Estado de alerta,chronic
1900,2025-09,0.0,2,0,Estado de alerta,chronic
1900,2025-10,0.0,2,0,Estado de alerta,chronic
1900,2025-11,0.0,2,0,Estado de alerta,chronic
1900,2025-12,0.0,2,0,Estado de alerta,chronic
1900,2026-01,0.0,2,0,Estado de alerta,chronic
1901,2025-07,0.0,17,0,Estado de alerta,gradual
1901,2025-08,0.0,17,0,Estado de alerta,gradual
1901,2025-09,0.0,13,0,Estado de alerta,gradual
1901,2025-10,0.0,15,0,Estado de alerta,gradual
1901,2025-11,0.0,13,0,Estado de alerta,gradual
1901,2025-12,0.0,17,0,Estado de alerta,gradual
1901,2026-01,0.0,15,0,Estado de alerta,gradual
1902,2025-07,0.0,17,0,Estado de alerta,heavy
1902,2025-08,0.0,18,0,Estado de alerta,heavy
1902,2025-09,0.0,17,0,Estado de alerta,heavy
1902,2025-10,0.0,18,0,Estado de alerta,heavy
1902,2025-11,0.0,16,0,Estado de alerta,heavy
1902,2025-12,0.0,19,0,Estado de alerta,heavy
1902,2026-01,0.0,16,0,Estado de alerta,heavy
1903,2025-07,0.0,2,0,Estado de alerta,chronic
1903,2025-08,0.0,2,0,Estado de alerta,chronic
1903,2025-09,0.0,2,0,Estado de alerta,chronic
1903,2025-10,0.0,1,0,Estado de alerta,chronic
1903,2025-11,0.0,2,0,Estado de alerta,chronic
1903,2025-12,0.0,1,0,Estado de alerta,chronic
1903,2026-01,0.0,2,0,Estado de alerta,chronic
1904,2025-07,0.0,22,0,Estado de alerta,heavy
1904,2025-08,0.0,19,0,Estado de alerta,heavy
1904,2025-09,0.0,18,0,Estado de alerta,heavy
1904,2025-10,0.0,19,0,Estado de alerta,heavy
1904,2025-11,0.0,20,0,Estado de alerta,heavy
1904,2025-12,0.0,20,0,Estado de alerta,heavy
1904,2026-01,0.0,17,0,Estado de alerta,heavy
1905,2025-07,0.0,2,0,Estado de alerta,chronic
1905,2025-08,0.0,2,0,Estado de alerta,chronic
1905,2025-09,0.0,2,0,Estado de alerta,chronic
1905,2025-10,0.0,3,0,Estado de alerta,chronic
1905,2025-11,0.0,1,0,Estado de alerta,chronic
1905,2025-12,0.0,2,0,Estado de alerta,chronic
1905,2026-01,0.0,2,0,Estado de alerta,chronic
1906,2025-07,0.0,4,0,Estado de alerta,weekend
1906,2025-08,0.0,6,0,Estado de alerta,weekend
1906,2025-09,0.0,6,0,Estado de alerta,weekend
1906,2025-10,0.0,5,0,Estado de alerta,weekend
1906,2025-11,0.0,4,0,Estado de alerta,weekend
1906,2025-12,0.0,6,0,Estado de alerta,weekend
1906,2026-01,0.0,3,0,Estado de alerta,weekend
1907,2025-07,0.0,2,0,Estado de alerta,chronic
1907,2025-08,0.0,1,0,Estado de alerta,chronic
1907,2025-09,0.0,3,0,Estado de alerta,chronic
1907,2025-10,0.0,2,0,Estado de alerta,chronic
1907,2025-11,0.0,2,0,Estado de alerta,chronic
1907,2025-12,0.0,2,0,Estado de alerta,chronic
1907,2026-01,0.0,2,0,Estado de alerta,chronic
1908,2025-07,0.0,15,0,Estado de alerta,gradual
1908,2025-08,0.0,16,0,Estado de alerta,gradual
1908,2025-09,0.0,14,0,Estado de alerta,gradual
1908,2025-10,0.0,11,0,Estado de alerta,gradual
1908,2025-11,0.0,16,0,Estado de alerta,gradual
1908,2025-12,0.0,14,0,Estado de alerta,gradual
1908,2026-01,0.0,14,0,Estado de alerta,gradual
1909,2025-07,0.0,5,0,Estado de alerta,weekend
1909,2025-08,0.0,4,0,Estado de alerta,weekend
1909,2025-09,0.0,4,0,Estado de alerta,weekend
1909,2025-10,0.0,5,0,Estado de alerta,weekend
1909,2025-11,0.0,4,0,Estado de alerta,weekend
1909,2025-12,0.0,4,0,Estado de alerta,weekend
1909,2026-01,0.0,6,0,Estado de alerta,weekend
1910,2025-07,0.0,17,0,Estado de alerta,heavy
1910,2025-08,0.0,17,0,Estado de alerta,heavy
1910,2025-09,0.0,18,0,Estado de alerta,heavy
1910,2025-10,0.0,15,0,Estado de alerta,heavy
1910,2025-11,0.0,18,0,Estado de alerta,heavy
1910,2025-12,0.0,17,0,Estado de alerta,heavy
1910,2026-01,0.0,19,0,Estado de alerta,heavy
1911,2025-07,0.0,4,0,Estado de alerta,weekend
1911,2025-08,0.0,6,0,Estado de alerta,weekend
1911,2025-09,0.0,4,0,Estado de alerta,weekend
1911,2025-10,0.0,5,0,Estado de alerta,weekend
1911,2025-11,0.0,5,0,Estado de alerta,weekend
1911,2025-12,0.0,5,0,Estado de alerta,weekend
1911,2026-01,0.0,5,0,Estado de alerta,weekend
1912,2025-07,0.0,2,0,Estado de alerta,chronic
1912,2025-08,0.0,2,0,Estado de alerta,chronic
1912,2025-09,0.0,1,0,Estado de alerta,chronic
1912,2025-10,0.0,1,0,Estado de alerta,chronic
